Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
1.04	gNB PHY Txed	104	0	0	1	0	0	DL_DCI
1.041	gNB PHY Txed	104	1	0	1	0	0	DL_DCI
1.042	gNB PHY Txed	104	2	0	1	0	0	DL_DCI
1.043	gNB PHY Txed	104	3	0	1	0	0	DL_DCI
1.044	gNB PHY Txed	104	4	0	1	0	0	DL_DCI
1.045	gNB PHY Txed	104	5	0	1	0	0	DL_DCI
1.045	gNB PHY Txed	104	5	0	1	0	0	SIB1
1.046	gNB PHY Txed	104	6	0	1	0	0	DL_DCI
1.047	gNB PHY Txed	104	7	0	1	0	0	DL_DCI
1.048	gNB PHY Txed	104	8	0	1	0	0	DL_DCI
1.049	gNB PHY Txed	104	9	0	1	0	0	DL_DCI
1.05	gNB PHY Txed	105	0	0	1	0	0	MIB
1.05	gNB PHY Txed	105	0	0	1	0	0	DL_DCI
1.051	gNB PHY Txed	105	1	0	1	0	0	DL_DCI
1.052	gNB PHY Txed	105	2	0	1	0	0	DL_DCI
1.053	gNB PHY Txed	105	3	0	1	0	0	DL_DCI
1.054	gNB PHY Txed	105	4	0	1	0	0	DL_DCI
1.055	gNB PHY Txed	105	5	0	1	0	0	SIB1
1.055	gNB PHY Txed	105	5	0	1	0	0	DL_DCI
1.056	gNB PHY Txed	105	6	0	1	0	0	DL_DCI
1.057	gNB PHY Txed	105	7	0	1	0	0	DL_DCI
1.058	gNB PHY Txed	105	8	0	1	0	0	DL_DCI
1.059	gNB PHY Txed	105	9	0	1	0	0	DL_DCI
1.06	gNB PHY Txed	106	0	0	1	0	0	MIB
1.06	gNB PHY Txed	106	0	0	1	0	0	DL_DCI
1.061	gNB PHY Txed	106	1	0	1	0	0	DL_DCI
1.062	gNB PHY Txed	106	2	0	1	0	0	DL_DCI
1.063	gNB PHY Txed	106	3	0	1	0	0	DL_DCI
1.064	gNB PHY Txed	106	4	0	1	0	0	DL_DCI
1.065	gNB PHY Txed	106	5	0	1	0	0	SIB1
1.065	gNB PHY Txed	106	5	0	1	0	0	DL_DCI
1.066	gNB PHY Txed	106	6	0	1	0	0	DL_DCI
1.067	gNB PHY Txed	106	7	0	1	0	0	DL_DCI
1.068	gNB PHY Txed	106	8	0	1	0	0	DL_DCI
1.069	gNB PHY Txed	106	9	0	1	0	0	DL_DCI
1.07	gNB PHY Txed	107	0	0	1	0	0	MIB
1.07	gNB PHY Txed	107	0	0	1	0	0	DL_DCI
1.071	gNB PHY Txed	107	1	0	1	0	0	DL_DCI
1.072	gNB PHY Txed	107	2	0	1	0	0	DL_DCI
1.073	gNB PHY Txed	107	3	0	1	0	0	DL_DCI
1.074	gNB PHY Txed	107	4	0	1	0	0	DL_DCI
1.075	gNB PHY Txed	107	5	0	1	0	0	SIB1
1.075	gNB PHY Txed	107	5	0	1	0	0	DL_DCI
1.076	gNB PHY Txed	107	6	0	1	0	0	DL_DCI
1.077	gNB PHY Txed	107	7	0	1	0	0	DL_DCI
1.078	gNB PHY Txed	107	8	0	1	0	0	DL_DCI
1.079	gNB PHY Txed	107	9	0	1	0	0	DL_DCI
1.08	gNB PHY Txed	108	0	0	1	0	0	MIB
1.08	gNB PHY Txed	108	0	0	1	0	0	DL_DCI
1.081	gNB PHY Txed	108	1	0	1	0	0	DL_DCI
1.082	gNB PHY Txed	108	2	0	1	0	0	DL_DCI
1.083	gNB PHY Txed	108	3	0	1	0	0	DL_DCI
1.084	gNB PHY Txed	108	4	0	1	0	0	DL_DCI
1.085	gNB PHY Txed	108	5	0	1	0	0	SIB1
1.085	gNB PHY Txed	108	5	0	1	0	0	DL_DCI
1.086	gNB PHY Txed	108	6	0	1	0	0	DL_DCI
1.087	gNB PHY Txed	108	7	0	1	0	0	DL_DCI
1.088	gNB PHY Txed	108	8	0	1	0	0	UL_UCI
1.088	gNB PHY Txed	108	8	0	1	0	0	DL_DCI
1.089	gNB PHY Txed	108	9	0	1	0	0	DL_DCI
1.09	gNB PHY Txed	109	0	0	1	0	0	MIB
1.09	gNB PHY Txed	109	0	0	1	0	0	DL_DCI
1.091	gNB PHY Txed	109	1	0	1	0	0	DL_DCI
1.092	gNB PHY Txed	109	2	0	1	0	0	DL_DCI
1.093	gNB PHY Txed	109	3	0	1	0	0	DL_DCI
1.094	gNB PHY Txed	109	4	0	1	0	0	DL_DCI
1.095	gNB PHY Txed	109	5	0	1	0	0	SIB1
1.095	gNB PHY Txed	109	5	0	1	0	0	DL_DCI
1.096	gNB PHY Txed	109	6	0	1	0	0	DL_DCI
1.097	gNB PHY Txed	109	7	0	1	0	0	DL_DCI
1.098	gNB PHY Txed	109	8	0	1	0	0	DL_DCI
1.099	gNB PHY Txed	109	9	0	1	0	0	DL_DCI
1.1	gNB PHY Txed	110	0	0	1	0	0	MIB
1.1	gNB PHY Txed	110	0	0	1	0	0	DL_DCI
1.101	gNB PHY Txed	110	1	0	1	0	0	DL_DCI
1.102	gNB PHY Txed	110	2	0	1	0	0	DL_DCI
1.103	gNB PHY Txed	110	3	0	1	0	0	DL_DCI
1.104	gNB PHY Txed	110	4	0	1	0	0	DL_DCI
1.105	gNB PHY Txed	110	5	0	1	0	0	SIB1
1.105	gNB PHY Txed	110	5	0	1	0	0	DL_DCI
1.106	gNB PHY Txed	110	6	0	1	0	0	DL_DCI
1.107	gNB PHY Txed	110	7	0	1	0	0	DL_DCI
1.108	gNB PHY Txed	110	8	0	1	0	0	DL_DCI
1.109	gNB PHY Txed	110	9	0	1	0	0	DL_DCI
1.11	gNB PHY Txed	111	0	0	1	0	0	DL_DCI
1.11	gNB PHY Txed	111	0	0	1	0	0	MIB
1.111	gNB PHY Txed	111	1	0	1	0	0	DL_DCI
1.112	gNB PHY Txed	111	2	0	1	0	0	DL_DCI
1.113	gNB PHY Txed	111	3	0	1	0	0	DL_DCI
1.114	gNB PHY Txed	111	4	0	1	0	0	DL_DCI
1.115	gNB PHY Txed	111	5	0	1	0	0	DL_DCI
1.115	gNB PHY Txed	111	5	0	1	0	0	SIB1
1.116	gNB PHY Txed	111	6	0	1	0	0	DL_DCI
1.117	gNB PHY Txed	111	7	0	1	0	0	DL_DCI
1.118	gNB PHY Txed	111	8	0	1	0	0	DL_DCI
1.119	gNB PHY Txed	111	9	0	1	0	0	DL_DCI
1.12	gNB PHY Txed	112	0	0	1	0	0	MIB
1.12	gNB PHY Txed	112	0	0	1	0	0	DL_DCI
1.121	gNB PHY Txed	112	1	0	1	0	0	DL_DCI
1.122	gNB PHY Txed	112	2	0	1	0	0	DL_DCI
1.123	gNB PHY Txed	112	3	0	1	0	0	DL_DCI
1.124	gNB PHY Txed	112	4	0	1	0	0	DL_DCI
1.125	gNB PHY Txed	112	5	0	1	0	0	DL_DCI
1.125	gNB PHY Txed	112	5	0	1	0	0	SIB1
1.126	gNB PHY Txed	112	6	0	1	0	0	DL_DCI
1.127	gNB PHY Txed	112	7	0	1	0	0	DL_DCI
1.128	gNB PHY Txed	112	8	0	1	0	0	DL_DCI
1.129	gNB PHY Txed	112	9	0	1	0	0	DL_DCI
1.13	gNB PHY Txed	113	0	0	1	0	0	MIB
1.13	gNB PHY Txed	113	0	0	1	0	0	DL_DCI
1.131	gNB PHY Txed	113	1	0	1	0	0	DL_DCI
1.132	gNB PHY Txed	113	2	0	1	0	0	DL_DCI
1.133	gNB PHY Txed	113	3	0	1	0	0	DL_DCI
1.134	gNB PHY Txed	113	4	0	1	0	0	DL_DCI
1.135	gNB PHY Txed	113	5	0	1	0	0	SIB1
1.135	gNB PHY Txed	113	5	0	1	0	0	DL_DCI
1.136	gNB PHY Txed	113	6	0	1	0	0	DL_DCI
1.137	gNB PHY Txed	113	7	0	1	0	0	DL_DCI
1.138	gNB PHY Txed	113	8	0	1	0	0	DL_DCI
1.139	gNB PHY Txed	113	9	0	1	0	0	DL_DCI
1.14	gNB PHY Txed	114	0	0	1	0	0	DL_DCI
1.14	gNB PHY Txed	114	0	0	1	0	0	MIB
1.141	gNB PHY Txed	114	1	0	1	0	0	DL_DCI
1.142	gNB PHY Txed	114	2	0	1	0	0	DL_DCI
1.143	gNB PHY Txed	114	3	0	1	0	0	DL_DCI
1.144	gNB PHY Txed	114	4	0	1	0	0	DL_DCI
1.145	gNB PHY Txed	114	5	0	1	0	0	SIB1
1.145	gNB PHY Txed	114	5	0	1	0	0	DL_DCI
1.146	gNB PHY Txed	114	6	0	1	0	0	DL_DCI
1.147	gNB PHY Txed	114	7	0	1	0	0	DL_DCI
1.148	gNB PHY Txed	114	8	0	1	0	0	DL_DCI
1.149	gNB PHY Txed	114	9	0	1	0	0	DL_DCI
1.15	gNB PHY Txed	115	0	0	1	0	0	MIB
1.15	gNB PHY Txed	115	0	0	1	0	0	DL_DCI
1.151	gNB PHY Txed	115	1	0	1	0	0	DL_DCI
1.152	gNB PHY Txed	115	2	0	1	0	0	DL_DCI
1.153	gNB PHY Txed	115	3	0	1	0	0	DL_DCI
1.154	gNB PHY Txed	115	4	0	1	0	0	DL_DCI
1.155	gNB PHY Txed	115	5	0	1	0	0	DL_DCI
1.155	gNB PHY Txed	115	5	0	1	0	0	SIB1
1.156	gNB PHY Txed	115	6	0	1	0	0	DL_DCI
1.157	gNB PHY Txed	115	7	0	1	0	0	DL_DCI
1.158	gNB PHY Txed	115	8	0	1	0	0	DL_DCI
1.159	gNB PHY Txed	115	9	0	1	0	0	DL_DCI
1.16	gNB PHY Txed	116	0	0	1	0	0	MIB
1.16	gNB PHY Txed	116	0	0	1	0	0	DL_DCI
1.161	gNB PHY Txed	116	1	0	1	0	0	DL_DCI
1.162	gNB PHY Txed	116	2	0	1	0	0	DL_DCI
1.163	gNB PHY Txed	116	3	0	1	0	0	DL_DCI
1.164	gNB PHY Txed	116	4	0	1	0	0	DL_DCI
1.165	gNB PHY Txed	116	5	0	1	0	0	SIB1
1.165	gNB PHY Txed	116	5	0	1	0	0	DL_DCI
1.166	gNB PHY Txed	116	6	0	1	0	0	DL_DCI
1.167	gNB PHY Txed	116	7	0	1	0	0	DL_DCI
1.168	gNB PHY Txed	116	8	0	1	0	0	UL_UCI
1.168	gNB PHY Txed	116	8	0	1	0	0	DL_DCI
1.169	gNB PHY Txed	116	9	0	1	0	0	DL_DCI
1.17	gNB PHY Txed	117	0	0	1	0	0	MIB
1.17	gNB PHY Txed	117	0	0	1	0	0	DL_DCI
1.171	gNB PHY Txed	117	1	0	1	0	0	DL_DCI
1.172	gNB PHY Txed	117	2	0	1	0	0	DL_DCI
1.173	gNB PHY Txed	117	3	0	1	0	0	DL_DCI
1.174	gNB PHY Txed	117	4	0	1	0	0	DL_DCI
1.175	gNB PHY Txed	117	5	0	1	0	0	SIB1
1.175	gNB PHY Txed	117	5	0	1	0	0	DL_DCI
1.176	gNB PHY Txed	117	6	0	1	0	0	DL_DCI
1.177	gNB PHY Txed	117	7	0	1	0	0	DL_DCI
1.178	gNB PHY Txed	117	8	0	1	0	0	DL_DCI
1.179	gNB PHY Txed	117	9	0	1	0	0	DL_DCI
1.18	gNB PHY Txed	118	0	0	1	0	0	MIB
1.18	gNB PHY Txed	118	0	0	1	0	0	DL_DCI
1.181	gNB PHY Txed	118	1	0	1	0	0	DL_DCI
1.182	gNB PHY Txed	118	2	0	1	0	0	DL_DCI
1.183	gNB PHY Txed	118	3	0	1	0	0	DL_DCI
1.184	gNB PHY Txed	118	4	0	1	0	0	DL_DCI
1.185	gNB PHY Txed	118	5	0	1	0	0	SIB1
1.185	gNB PHY Txed	118	5	0	1	0	0	DL_DCI
1.186	gNB PHY Txed	118	6	0	1	0	0	DL_DCI
1.187	gNB PHY Txed	118	7	0	1	0	0	DL_DCI
1.188	gNB PHY Txed	118	8	0	1	0	0	DL_DCI
1.189	gNB PHY Txed	118	9	0	1	0	0	DL_DCI
1.19	gNB PHY Txed	119	0	0	1	0	0	MIB
1.19	gNB PHY Txed	119	0	0	1	0	0	DL_DCI
1.191	gNB PHY Txed	119	1	0	1	0	0	DL_DCI
1.192	gNB PHY Txed	119	2	0	1	0	0	DL_DCI
1.193	gNB PHY Txed	119	3	0	1	0	0	DL_DCI
1.194	gNB PHY Txed	119	4	0	1	0	0	DL_DCI
1.195	gNB PHY Txed	119	5	0	1	0	0	DL_DCI
1.195	gNB PHY Txed	119	5	0	1	0	0	SIB1
1.196	gNB PHY Txed	119	6	0	1	0	0	DL_DCI
1.197	gNB PHY Txed	119	7	0	1	0	0	DL_DCI
1.198	gNB PHY Txed	119	8	0	1	0	0	DL_DCI
1.199	gNB PHY Txed	119	9	0	1	0	0	DL_DCI
1.2	gNB PHY Txed	120	0	0	1	0	0	MIB
1.2	gNB PHY Txed	120	0	0	1	0	0	DL_DCI
1.201	gNB PHY Txed	120	1	0	1	0	0	DL_DCI
1.202	gNB PHY Txed	120	2	0	1	0	0	DL_DCI
1.203	gNB PHY Txed	120	3	0	1	0	0	DL_DCI
1.204	gNB PHY Txed	120	4	0	1	0	0	DL_DCI
1.205	gNB PHY Txed	120	5	0	1	0	0	DL_DCI
1.205	gNB PHY Txed	120	5	0	1	0	0	SIB1
1.206	gNB PHY Txed	120	6	0	1	0	0	DL_DCI
1.207	gNB PHY Txed	120	7	0	1	0	0	DL_DCI
1.208	gNB PHY Txed	120	8	0	1	0	0	DL_DCI
1.209	gNB PHY Txed	120	9	0	1	0	0	DL_DCI
1.21	gNB PHY Txed	121	0	0	1	0	0	MIB
1.21	gNB PHY Txed	121	0	0	1	0	0	DL_DCI
1.211	gNB PHY Txed	121	1	0	1	0	0	DL_DCI
1.212	gNB PHY Txed	121	2	0	1	0	0	DL_DCI
1.213	gNB PHY Txed	121	3	0	1	0	0	DL_DCI
1.214	gNB PHY Txed	121	4	0	1	0	0	DL_DCI
1.215	gNB PHY Txed	121	5	0	1	0	0	SIB1
1.215	gNB PHY Txed	121	5	0	1	0	0	DL_DCI
1.216	gNB PHY Txed	121	6	0	1	0	0	DL_DCI
1.217	gNB PHY Txed	121	7	0	1	0	0	DL_DCI
1.218	gNB PHY Txed	121	8	0	1	0	0	DL_DCI
1.219	gNB PHY Txed	121	9	0	1	0	0	DL_DCI
1.22	gNB PHY Txed	122	0	0	1	0	0	MIB
1.22	gNB PHY Txed	122	0	0	1	0	0	DL_DCI
1.221	gNB PHY Txed	122	1	0	1	0	0	DL_DCI
1.222	gNB PHY Txed	122	2	0	1	0	0	DL_DCI
1.223	gNB PHY Txed	122	3	0	1	0	0	DL_DCI
1.224	gNB PHY Txed	122	4	0	1	0	0	DL_DCI
1.225	gNB PHY Txed	122	5	0	1	0	0	SIB1
1.225	gNB PHY Txed	122	5	0	1	0	0	DL_DCI
1.226	gNB PHY Txed	122	6	0	1	0	0	DL_DCI
1.227	gNB PHY Txed	122	7	0	1	0	0	DL_DCI
1.228	gNB PHY Txed	122	8	0	1	0	0	DL_DCI
1.229	gNB PHY Txed	122	9	0	1	0	0	DL_DCI
1.23	gNB PHY Txed	123	0	0	1	0	0	MIB
1.23	gNB PHY Txed	123	0	0	1	0	0	DL_DCI
1.231	gNB PHY Txed	123	1	0	1	0	0	DL_DCI
1.232	gNB PHY Txed	123	2	0	1	0	0	DL_DCI
1.233	gNB PHY Txed	123	3	0	1	0	0	DL_DCI
1.234	gNB PHY Txed	123	4	0	1	0	0	DL_DCI
1.235	gNB PHY Txed	123	5	0	1	0	0	DL_DCI
1.235	gNB PHY Txed	123	5	0	1	0	0	SIB1
1.236	gNB PHY Txed	123	6	0	1	0	0	DL_DCI
1.237	gNB PHY Txed	123	7	0	1	0	0	DL_DCI
1.238	gNB PHY Txed	123	8	0	1	0	0	DL_DCI
1.239	gNB PHY Txed	123	9	0	1	0	0	DL_DCI
1.24	gNB PHY Txed	124	0	0	1	0	0	MIB
1.24	gNB PHY Txed	124	0	0	1	0	0	DL_DCI
1.241	gNB PHY Txed	124	1	0	1	0	0	DL_DCI
1.242	gNB PHY Txed	124	2	0	1	0	0	DL_DCI
1.243	gNB PHY Txed	124	3	0	1	0	0	DL_DCI
1.244	gNB PHY Txed	124	4	0	1	0	0	DL_DCI
1.245	gNB PHY Txed	124	5	0	1	0	0	SIB1
1.245	gNB PHY Txed	124	5	0	1	0	0	DL_DCI
1.246	gNB PHY Txed	124	6	0	1	0	0	DL_DCI
1.247	gNB PHY Txed	124	7	0	1	0	0	DL_DCI
1.248	gNB PHY Txed	124	8	0	1	0	0	UL_UCI
1.248	gNB PHY Txed	124	8	0	1	0	0	DL_DCI
1.249	gNB PHY Txed	124	9	0	1	0	0	DL_DCI
1.25	gNB PHY Txed	125	0	0	1	0	0	MIB
1.25	gNB PHY Txed	125	0	0	1	0	0	DL_DCI
1.251	gNB PHY Txed	125	1	0	1	0	0	DL_DCI
1.252	gNB PHY Txed	125	2	0	1	0	0	DL_DCI
1.253	gNB PHY Txed	125	3	0	1	0	0	DL_DCI
1.254	gNB PHY Txed	125	4	0	1	0	0	DL_DCI
1.255	gNB PHY Txed	125	5	0	1	0	0	SIB1
1.255	gNB PHY Txed	125	5	0	1	0	0	DL_DCI
1.256	gNB PHY Txed	125	6	0	1	0	0	DL_DCI
1.257	gNB PHY Txed	125	7	0	1	0	0	DL_DCI
1.258	gNB PHY Txed	125	8	0	1	0	0	DL_DCI
1.259	gNB PHY Txed	125	9	0	1	0	0	DL_DCI
1.26	gNB PHY Txed	126	0	0	1	0	0	MIB
1.26	gNB PHY Txed	126	0	0	1	0	0	DL_DCI
1.261	gNB PHY Txed	126	1	0	1	0	0	DL_DCI
1.262	gNB PHY Txed	126	2	0	1	0	0	DL_DCI
1.263	gNB PHY Txed	126	3	0	1	0	0	DL_DCI
1.264	gNB PHY Txed	126	4	0	1	0	0	DL_DCI
1.265	gNB PHY Txed	126	5	0	1	0	0	DL_DCI
1.265	gNB PHY Txed	126	5	0	1	0	0	SIB1
1.266	gNB PHY Txed	126	6	0	1	0	0	DL_DCI
1.267	gNB PHY Txed	126	7	0	1	0	0	DL_DCI
1.268	gNB PHY Txed	126	8	0	1	0	0	DL_DCI
1.269	gNB PHY Txed	126	9	0	1	0	0	DL_DCI
1.27	gNB PHY Txed	127	0	0	1	0	0	DL_DCI
1.27	gNB PHY Txed	127	0	0	1	0	0	MIB
1.271	gNB PHY Txed	127	1	0	1	0	0	DL_DCI
1.272	gNB PHY Txed	127	2	0	1	0	0	DL_DCI
1.273	gNB PHY Txed	127	3	0	1	0	0	DL_DCI
1.274	gNB PHY Txed	127	4	0	1	0	0	DL_DCI
1.275	gNB PHY Txed	127	5	0	1	0	0	SIB1
1.275	gNB PHY Txed	127	5	0	1	0	0	DL_DCI
1.276	gNB PHY Txed	127	6	0	1	0	0	DL_DCI
1.277	gNB PHY Txed	127	7	0	1	0	0	DL_DCI
1.278	gNB PHY Txed	127	8	0	1	0	0	DL_DCI
1.279	gNB PHY Txed	127	9	0	1	0	0	DL_DCI
1.28	gNB PHY Txed	128	0	0	1	0	0	MIB
1.28	gNB PHY Txed	128	0	0	1	0	0	DL_DCI
1.281	gNB PHY Txed	128	1	0	1	0	0	DL_DCI
1.282	gNB PHY Txed	128	2	0	1	0	0	DL_DCI
1.283	gNB PHY Txed	128	3	0	1	0	0	DL_DCI
1.284	gNB PHY Txed	128	4	0	1	0	0	DL_DCI
1.285	gNB PHY Txed	128	5	0	1	0	0	SIB1
1.285	gNB PHY Txed	128	5	0	1	0	0	DL_DCI
1.286	gNB PHY Txed	128	6	0	1	0	0	DL_DCI
1.287	gNB PHY Txed	128	7	0	1	0	0	DL_DCI
1.288	gNB PHY Txed	128	8	0	1	0	0	DL_DCI
1.289	gNB PHY Txed	128	9	0	1	0	0	DL_DCI
1.29	gNB PHY Txed	129	0	0	1	0	0	MIB
1.29	gNB PHY Txed	129	0	0	1	0	0	DL_DCI
1.291	gNB PHY Txed	129	1	0	1	0	0	DL_DCI
1.292	gNB PHY Txed	129	2	0	1	0	0	DL_DCI
1.293	gNB PHY Txed	129	3	0	1	0	0	DL_DCI
1.294	gNB PHY Txed	129	4	0	1	0	0	DL_DCI
1.295	gNB PHY Txed	129	5	0	1	0	0	SIB1
1.295	gNB PHY Txed	129	5	0	1	0	0	DL_DCI
1.296	gNB PHY Txed	129	6	0	1	0	0	DL_DCI
1.297	gNB PHY Txed	129	7	0	1	0	0	DL_DCI
1.298	gNB PHY Txed	129	8	0	1	0	0	DL_DCI
1.299	gNB PHY Txed	129	9	0	1	0	0	DL_DCI
1.3	gNB PHY Txed	130	0	0	1	0	0	DL_DCI
1.3	gNB PHY Txed	130	0	0	1	0	0	MIB
1.301	gNB PHY Txed	130	1	0	1	0	0	DL_DCI
1.302	gNB PHY Txed	130	2	0	1	0	0	DL_DCI
1.303	gNB PHY Txed	130	3	0	1	0	0	DL_DCI
1.304	gNB PHY Txed	130	4	0	1	0	0	DL_DCI
1.305	gNB PHY Txed	130	5	0	1	0	0	DL_DCI
1.305	gNB PHY Txed	130	5	0	1	0	0	SIB1
1.306	gNB PHY Txed	130	6	0	1	0	0	DL_DCI
1.307	gNB PHY Txed	130	7	0	1	0	0	DL_DCI
1.308	gNB PHY Txed	130	8	0	1	0	0	DL_DCI
1.309	gNB PHY Txed	130	9	0	1	0	0	DL_DCI
1.31	gNB PHY Txed	131	0	0	1	0	0	DL_DCI
1.31	gNB PHY Txed	131	0	0	1	0	0	MIB
1.311	gNB PHY Txed	131	1	0	1	0	0	DL_DCI
1.312	gNB PHY Txed	131	2	0	1	0	0	DL_DCI
1.313	gNB PHY Txed	131	3	0	1	0	0	DL_DCI
1.314	gNB PHY Txed	131	4	0	1	0	0	DL_DCI
1.315	gNB PHY Txed	131	5	0	1	0	0	SIB1
1.315	gNB PHY Txed	131	5	0	1	0	0	DL_DCI
1.316	gNB PHY Txed	131	6	0	1	0	0	DL_DCI
1.317	gNB PHY Txed	131	7	0	1	0	0	DL_DCI
1.318	gNB PHY Txed	131	8	0	1	0	0	DL_DCI
1.319	gNB PHY Txed	131	9	0	1	0	0	DL_DCI
1.32	gNB PHY Txed	132	0	0	1	0	0	MIB
1.32	gNB PHY Txed	132	0	0	1	0	0	DL_DCI
1.321	gNB PHY Txed	132	1	0	1	0	0	DL_DCI
1.322	gNB PHY Txed	132	2	0	1	0	0	DL_DCI
1.323	gNB PHY Txed	132	3	0	1	0	0	DL_DCI
1.324	gNB PHY Txed	132	4	0	1	0	0	DL_DCI
1.325	gNB PHY Txed	132	5	0	1	0	0	DL_DCI
1.325	gNB PHY Txed	132	5	0	1	0	0	SIB1
1.326	gNB PHY Txed	132	6	0	1	0	0	DL_DCI
1.327	gNB PHY Txed	132	7	0	1	0	0	DL_DCI
1.328	gNB PHY Txed	132	8	0	1	0	0	UL_UCI
1.328	gNB PHY Txed	132	8	0	1	0	0	DL_DCI
1.329	gNB PHY Txed	132	9	0	1	0	0	DL_DCI
1.33	gNB PHY Txed	133	0	0	1	0	0	MIB
1.33	gNB PHY Txed	133	0	0	1	0	0	DL_DCI
1.331	gNB PHY Txed	133	1	0	1	0	0	DL_DCI
1.332	gNB PHY Txed	133	2	0	1	0	0	DL_DCI
1.333	gNB PHY Txed	133	3	0	1	0	0	DL_DCI
1.334	gNB PHY Txed	133	4	0	1	0	0	DL_DCI
1.335	gNB PHY Txed	133	5	0	1	0	0	DL_DCI
1.335	gNB PHY Txed	133	5	0	1	0	0	SIB1
1.336	gNB PHY Txed	133	6	0	1	0	0	DL_DCI
1.337	gNB PHY Txed	133	7	0	1	0	0	DL_DCI
1.338	gNB PHY Txed	133	8	0	1	0	0	DL_DCI
1.339	gNB PHY Txed	133	9	0	1	0	0	DL_DCI
1.34	gNB PHY Txed	134	0	0	1	0	0	DL_DCI
1.34	gNB PHY Txed	134	0	0	1	0	0	MIB
1.341	gNB PHY Txed	134	1	0	1	0	0	DL_DCI
1.342	gNB PHY Txed	134	2	0	1	0	0	DL_DCI
1.343	gNB PHY Txed	134	3	0	1	0	0	DL_DCI
1.344	gNB PHY Txed	134	4	0	1	0	0	DL_DCI
1.345	gNB PHY Txed	134	5	0	1	0	0	SIB1
1.345	gNB PHY Txed	134	5	0	1	0	0	DL_DCI
1.346	gNB PHY Txed	134	6	0	1	0	0	DL_DCI
1.347	gNB PHY Txed	134	7	0	1	0	0	DL_DCI
1.348	gNB PHY Txed	134	8	0	1	0	0	DL_DCI
1.349	gNB PHY Txed	134	9	0	1	0	0	DL_DCI
1.35	gNB PHY Txed	135	0	0	1	0	0	MIB
1.35	gNB PHY Txed	135	0	0	1	0	0	DL_DCI
1.351	gNB PHY Txed	135	1	0	1	0	0	DL_DCI
1.352	gNB PHY Txed	135	2	0	1	0	0	DL_DCI
1.353	gNB PHY Txed	135	3	0	1	0	0	DL_DCI
1.354	gNB PHY Txed	135	4	0	1	0	0	DL_DCI
1.355	gNB PHY Txed	135	5	0	1	0	0	SIB1
1.355	gNB PHY Txed	135	5	0	1	0	0	DL_DCI
1.356	gNB PHY Txed	135	6	0	1	0	0	DL_DCI
1.357	gNB PHY Txed	135	7	0	1	0	0	DL_DCI
1.358	gNB PHY Txed	135	8	0	1	0	0	DL_DCI
1.359	gNB PHY Txed	135	9	0	1	0	0	DL_DCI
1.36	gNB PHY Txed	136	0	0	1	0	0	MIB
1.36	gNB PHY Txed	136	0	0	1	0	0	DL_DCI
1.361	gNB PHY Txed	136	1	0	1	0	0	DL_DCI
1.362	gNB PHY Txed	136	2	0	1	0	0	DL_DCI
1.363	gNB PHY Txed	136	3	0	1	0	0	DL_DCI
1.364	gNB PHY Txed	136	4	0	1	0	0	DL_DCI
1.365	gNB PHY Txed	136	5	0	1	0	0	SIB1
1.365	gNB PHY Txed	136	5	0	1	0	0	DL_DCI
1.366	gNB PHY Txed	136	6	0	1	0	0	DL_DCI
1.367	gNB PHY Txed	136	7	0	1	0	0	DL_DCI
1.368	gNB PHY Txed	136	8	0	1	0	0	DL_DCI
1.369	gNB PHY Txed	136	9	0	1	0	0	DL_DCI
1.37	gNB PHY Txed	137	0	0	1	0	0	MIB
1.37	gNB PHY Txed	137	0	0	1	0	0	DL_DCI
1.371	gNB PHY Txed	137	1	0	1	0	0	DL_DCI
1.372	gNB PHY Txed	137	2	0	1	0	0	DL_DCI
1.373	gNB PHY Txed	137	3	0	1	0	0	DL_DCI
1.374	gNB PHY Txed	137	4	0	1	0	0	DL_DCI
1.375	gNB PHY Txed	137	5	0	1	0	0	SIB1
1.375	gNB PHY Txed	137	5	0	1	0	0	DL_DCI
1.376	gNB PHY Txed	137	6	0	1	0	0	DL_DCI
1.377	gNB PHY Txed	137	7	0	1	0	0	DL_DCI
1.378	gNB PHY Txed	137	8	0	1	0	0	DL_DCI
1.379	gNB PHY Txed	137	9	0	1	0	0	DL_DCI
1.38	gNB PHY Txed	138	0	0	1	0	0	DL_DCI
1.38	gNB PHY Txed	138	0	0	1	0	0	MIB
1.381	gNB PHY Txed	138	1	0	1	0	0	DL_DCI
1.382	gNB PHY Txed	138	2	0	1	0	0	DL_DCI
1.383	gNB PHY Txed	138	3	0	1	0	0	DL_DCI
1.384	gNB PHY Txed	138	4	0	1	0	0	DL_DCI
1.385	gNB PHY Txed	138	5	0	1	0	0	DL_DCI
1.385	gNB PHY Txed	138	5	0	1	0	0	SIB1
1.386	gNB PHY Txed	138	6	0	1	0	0	DL_DCI
1.387	gNB PHY Txed	138	7	0	1	0	0	DL_DCI
1.388	gNB PHY Txed	138	8	0	1	0	0	DL_DCI
1.389	gNB PHY Txed	138	9	0	1	0	0	DL_DCI
1.39	gNB PHY Txed	139	0	0	1	0	0	DL_DCI
1.39	gNB PHY Txed	139	0	0	1	0	0	MIB
1.391	gNB PHY Txed	139	1	0	1	0	0	DL_DCI
1.392	gNB PHY Txed	139	2	0	1	0	0	DL_DCI
1.393	gNB PHY Txed	139	3	0	1	0	0	DL_DCI
